# Serbo-Croatian accent lexicon — word<TAB>stressed-nucleus ordinal (0-based)<TAB>accent.
# The accent is the four-way pitch system: SR short-rising, LR long-rising, SF short-falling,
# LF long-falling, and `--` = the position is known but two contours are recorded for this
# spelling (grâd/grȁd), so the engine emits ˈ and withholds the tone rather than guessing.
# Position is emitted as ˈ; the accent becomes a Chao tone letter + length.
# Shared by the sr / hr / bs engines, which all run serbian.ts's g2p. A nucleus is a vowel OR a syllabic ⟨r⟩.
# From kaikki.org Serbo-Croatian (Wiktionary extract, CC-BY-SA) — built from the ACCENTED
# ORTHOGRAPHY (rijéka), not the IPA (/rjěːka/), which has a different nucleus count under the
# Ijekavian ⟨ije⟩ reflex. Both scripts. See tools/serbian/build_sh_stress_lexicon.py.
dlana	0	SF
dlane	0	SF
dlanom	0	SF
dlanova	0	SF
dlanove	0	SF
dlanovi	0	SF
dlanovima	0	SF
dlanovnik	0	SR
dlanu	0	--
dlačica	0	SF
dleto	0	LR
dlibina	1	LR
dlibok	1	LR
dlijetce	1	LR
dlijeto	1	LR
dmitrović	0	SF
dna	0	--
dnevni	0	LF
dnevnica	0	LF
dnevnik	0	LF
dnevno	0	LF
dnina	0	SR
dno	0	SF
do	0	--
doajen	1	SR
dob	0	LF
doba	0	LF
dobaciti	1	LR
dobacivanje	2	LR
dobacivati	2	LR
dobacivši	1	LR
dobacujući	1	SR
dobar	0	SF
dobara	1	LR
dobavljač	1	SR
dobavljača	2	LR
dobavljiv	1	SR
dobavljivi	1	SR
dobici	1	LR
dobijati	1	SF
dobit	0	SF
dobitak	1	LR
dobitaka	0	SR
dobitima	1	LR
dobitka	1	LR
dobitnica	0	SR
dobitnik	0	SR
dobivajući	1	LR
dobivanje	1	LR
dobivati	1	LR
dobivši	0	SF
dobiće	1	LR
dobiću	0	SF
doboj	0	SR
dobojka	0	SR
dobojlija	1	SR
dobojčanka	0	SR
dobra	0	SR
dobri	0	SF
dobrinj	0	SR
dobro	0	SR
dobrobit	0	SF
dobrodošao	2	SR
dobrodošli	2	SR
dobrodošlica	2	SR
dobrodušan	1	SR
dobrodušna	1	SR
dobrodušne	1	SR
dobrodušni	1	SR
dobrodušnih	1	SR
dobrodušnija	2	SR
dobrodušnije	2	SR
dobrodušnijeg	2	SR
dobrodušnijega	2	SR
dobrodušnijem	2	SR
dobrodušnijemu	2	SR
dobrodušniji	2	SR
dobrodušnijih	2	SR
dobrodušnijim	2	SR
dobrodušnijima	2	SR
dobrodušnijoj	2	SR
dobrodušnijom	2	SR
dobrodušniju	2	SR
dobrodušnim	1	SR
dobrodušnima	1	SR
dobrodušno	1	SR
dobrodušnog	1	SR
dobrodušnoga	1	SR
dobrodušnoj	1	SR
dobrodušnom	1	SR
dobrodušnome	1	SR
dobrodušnomu	1	SR
dobrodušnu	1	SR
dobrohotan	0	SF
dobrohotni	0	SF
dobronameran	2	LR
dobronamerni	2	LR
dobronamjeran	2	LR
dobronamjerni	2	LR
dobroslav	0	SR
dobrotski	0	SF
dobrotvor	0	SF
dobrotvoran	0	SF
dobrotvorka	0	SF
dobrotvorni	0	SF
dobrovo	1	LF
dobrovoljac	2	LR
dobrovoljaca	1	SR
dobrovoljče	0	SF
dobroćanin	0	SF
dobroćanka	0	SF
dobroćudan	0	SF
dobročinac	2	LR
dobročinaca	1	SR
dobročinca	1	SR
dobročinci	2	LR
dobročinitelj	2	SR
dobročinstava	2	LR
dobročinstvo	2	LR
dodaci	1	LR
dodatak	1	LR
dodataka	0	SR
dodatan	0	SF
dodatci	1	LR
dodati	0	SR
dodatni	0	SF
dodatno	0	SF
dodavanje	1	LR
dodavati	1	LR
dodavši	0	SR
dodeliti	1	LR
dodelivši	1	LR
dodeljivanje	2	LR
dodeljivati	2	LR
dodeljujući	1	SR
dodijeliti	2	LR
dodijelivši	2	LR
dodik	0	SR
dodirivanje	2	LR
dodirivati	2	LR
dodirljiv	1	SR
dodirljivi	1	SR
dodirnuti	1	LR
dodirnuvši	1	LR
dodirujući	1	SR
dodjeljivanje	2	LR
dodjeljivati	2	LR
dodjeljujući	1	SR
doduše	1	LR
događaj	0	SF
događaje	0	SF
događajem	0	SF
događaji	0	SF
događajima	2	LR
događajući	1	LR
događanje	1	LR
događati	1	LR
dogma	0	--
dogmatski	0	SR
dogmi	0	LF
dogoditi	1	SR
dogodivši	1	SR
dogovarajući	2	LR
dogovaranje	2	LR
dogovarati	2	LR
dogovor	0	SF
dogovore	0	SF
dogovori	0	SF
dogovorima	2	SR
dogovoriti	2	SR
dogovorivši	2	SR
dogovorom	0	SF
dohodak	0	SR
dohvat	0	SF
dohvatan	0	SF
dohvate	0	SF
dohvati	0	SF
dohvatima	1	LR
dohvatiti	0	SR
dohvativši	0	SR
dohvatljiv	1	SR
dohvatljivi	1	SR
dohvatni	0	SF
dohvatom	0	SF
dohvaćajući	0	SR
dohvaćanje	0	SR
dohvaćati	0	SR
doigravanje	2	LR
doista	0	SF
dojahati	0	SR
dojahavši	0	SR
dojaka	0	SF
dojam	0	LR
dojava	0	SF
dojaviti	1	LR
dojavivši	1	LR
dojavljivanje	2	LR
dojavljivati	2	LR
dojavljujući	1	SR
dojci	0	LF
dojdem	0	LR
dojdev	0	LR
dojdo	1	LR
dojenje	0	SR
dojeći	0	SR
dojilja	0	SR
dojiti	0	SR
dojka	0	LF
dojki	0	LF
dojma	0	LR
dojmovi	0	LR
dok	0	SF
doka	0	SR
dokapitalizacija	5	LR
dokaz	0	SF
dokazati	1	LR
dokazavši	1	LR
dokaziv	1	SR
dokazivanje	2	LR
dokazivati	2	LR
dokazivi	1	SR
dokazujući	1	SR
dokle	0	LR
dokolica	0	SR
dokon	0	SR
dokoni	0	SR
dokonica	0	SR
dokovi	0	SR
dokrajčiti	0	SR
doksologija	2	SR
doktor	0	SF
doktoranada	1	SR
doktorand	1	SR
doktorat	1	SR
doktorata	2	LR
doktorica	0	SF
doktorirajući	2	LR
doktoriranje	2	LR
doktorirati	2	LR
doktoriravši	2	LR
doktorka	0	SF
doktorski	0	SF
doktrina	1	LR
dokumenat	1	SR
dokumenata	1	SR
dokument	1	SR
dokumentacija	3	LR
dokumentaran	0	SF
dokumentarni	0	SF
dokurčiti	0	SR
dokučiti	1	LR
dokučivanje	2	LR
dokučivati	2	LR
dokučivši	1	LR
dokučujući	1	SR
dol	0	LF
dola	0	--
dolama	0	--
dolar	0	SF
dolazak	0	SR
dolazeći	0	SR
dolaziti	0	SR
dolaženje	0	SR
dole	0	SF
dolečina	2	LR
doli	0	--
dolikovanje	0	SR
dolikovati	0	SR
dolikujući	0	SR
dolima	0	SF
dolina	1	--
doličenje	0	SR
doličeći	0	SR
doličiti	0	SR
dolje	0	SF
doljen	0	SR
dolom	0	SF
dolores	0	SR
dolova	0	SR
dolove	0	SR
dolovi	0	SR
dolovima	0	SR
dolu	0	--
dom	0	--
doma	0	SF
domagoj	0	SF
domar	0	SR
domara	1	LR
domaći	0	SR
domaćica	1	SR
domaćin	1	SR
domaćinica	1	SR
domaćinski	1	SR
domaćinstava	1	SR
domaćinstvo	2	LR
dome	0	SF
domet	0	LR
dominacija	2	LR
dominantan	2	SR
dominantni	2	SR
dominika	1	SR
dominirajući	2	LR
dominiranje	2	LR
dominirati	2	LR
dominiravši	2	LR
domisliti	0	SR
domislivši	0	SR
domić	0	LR
domišljajući	1	LR
domišljanje	1	LR
domišljat	0	SR
domišljatost	0	SR
domoljub	0	SF
domoljublje	0	SF
domom	0	SF
domoroca	2	LR
domoroci	2	LR
domorodac	2	LR
domorodaca	1	SR
domoslovlje	0	SR
domova	0	SR
domove	0	SR
domovi	0	SR
domovima	0	SR
domovina	0	SR
domovinski	0	SR
domovnica	1	LR
domu	0	--
donacija	1	LR
donator	0	SR
donekle	0	SR
donesavši	1	SR
donesti	0	SR
doneti	0	SR
donevši	0	SR
donijeti	0	SR
donijevši	0	SR
donji	0	LF
donos	0	SR
donoseći	0	SR
donositi	1	SR
donošenje	0	SR
doode	1	LR
doodenje	2	LR
doodeše	1	LR
doodešem	1	LR
doodešev	1	LR
doodija	2	LR
doodila	2	LR
doodim	1	LR
doodiv	1	LR
dopadajući	0	SR
dopadanje	0	SR
dopadati	0	SR
dopasti	0	SR
dopavši	0	SR
dopiranje	0	SR
dopirati	0	SR
dopirući	0	SR
dopisati	1	LR
dopisavši	1	LR
dopisivanje	2	LR
dopisivati	2	LR
dopisnica	0	SR
dopisnici	0	SR
dopisnik	0	SR
dopisniče	0	SR
dopisujući	1	SR
dopizditi	1	LR
doplatiti	1	LR
doplivati	0	SR
doplivavši	0	SR
doploviti	1	SR
doplovivši	1	SR
dopodne	1	LR
dopremajući	1	LR
dopremanje	1	LR
dopremati	1	LR
dopremiti	1	LR
dopremivši	1	LR
dopreti	0	SR
doprevši	0	SR
doprijeti	0	SR
doprijevši	0	SR
doprineti	1	SR
doprinevši	1	SR
doprinijeti	1	SR
doprinijevši	1	SR
doprinos	0	SF
doprinoseći	1	SR
doprinositi	2	SR
doprinošenje	1	SR
doprvši	0	SR
dopuna	0	SF
dopunbeni	0	SR
dopuniti	0	SR
dopunivši	0	SR
dopunjavajući	2	LR
dopunjavanje	2	LR
dopunjavati	2	LR
dopunski	0	SR
dopust	0	SR
dopustiti	1	SR
dopustiv	1	SR
dopustivi	1	SR
dopustivo	1	SR
dopustivši	1	SR
dopuštajući	1	LR
dopuštanje	1	LR
dopuštati	1	LR
dopuštenje	2	LR
doraditi	1	LR
doradivši	1	LR
dorađivanje	2	LR
dorađivati	2	LR
dorađujući	1	SR
doreći	0	SR
dorotea	2	LR
doroteja	2	LR
dorski	0	LF
doručak	0	SR
doručkovanje	0	SR
doručkovati	0	SR
doručkovavši	0	SR
doručkujući	0	SR
dosad	0	SR
dosada	0	--
dosadan	0	SF
dosadanji	1	SR
dosadašnji	1	SR
dosaditi	1	LR
dosadivši	1	LR
dosadni	0	SF
dosađivanje	2	LR
dosađivati	2	LR
dosađujući	1	SR
doseg	0	SF
dosegavši	0	SR
dosegnuti	1	LR
dosegnuvši	0	SR
doseliti	1	SR
doselivši	1	SR
doseljavajući	2	LR
doseljavanje	2	LR
doseljavati	2	LR
doseljenica	2	SR
doseljenici	3	LR
doseljenik	2	SR
doseljenika	3	LR
doseljeniče	0	SF
dosetka	0	SR
dosetljiv	1	SR
dosetljivi	1	SR
dosetljivo	1	SR
dosetljivost	1	SR
dosetljivosti	1	SR
dosetljivošću	1	SR
dosezanje	1	LR
dosezati	1	LR
doseći	0	SR
dosežući	1	LR
dosje	0	SR
dosjetka	0	SR
dosjetljiv	1	SR
dosjetljivi	1	SR
dosjetljivo	1	SR
dosjetljivost	1	SR
dosjetljivosti	1	SR
dosjetljivošću	1	SR
dosle	0	SF
dosledan	0	SR
dosledni	0	SR
dosledno	0	SR
doslednost	0	SR
doslednosti	0	SR
doslednošću	0	SR
doslije	0	SF
doslje	0	SF
dosljedan	0	SR
dosljedni	0	SR
dosljedno	0	SR
dosljednost	0	SR
dosljednosti	0	SR
dosljednošću	0	SR
doslovan	0	LR
doslovni	0	LR
doslovno	0	LR
dospeti	0	SR
dospevajući	1	LR
dospevanje	1	LR
dospevati	1	LR
dospevši	0	SR
dospijevajući	2	LR
dospijevanje	2	LR
dospijevati	2	LR
dospjeti	0	SR
dospjevši	0	SR
dosta	0	SF
dostajanje	0	SR
dostajati	0	SR
dostajući	0	SR
dostava	0	SF
dostaviti	0	SR
dostavivši	0	SR
dostavljajući	0	SR
dostavljanje	0	SR
dostavljati	0	SR
dostavni	0	SF
dostignuti	0	SR
dostignuvši	0	SR
dostignuće	2	LR
dostizanje	0	SR
dostizati	0	SR
dostići	0	SR
dostižan	0	SF
dostižni	0	SF
dostojan	0	LR
dostojanstvo	2	SR
dostojni	0	LR
dostojno	0	LR
dostupan	0	SR
dostupni	0	SR
dostupnost	0	SR
dostupnosti	0	SR
dostupnošću	0	SR
dotad	0	SR
dotada	0	SR
dotiskati	0	SR
dotiskavši	0	SR
dotiskivanje	2	LR
dotiskivati	2	LR
dotiskujući	1	SR
dotični	0	SR
dotrčati	1	SR
dotrčavajući	2	LR
dotrčavanje	2	LR
dotrčavati	2	LR
dotrčavši	1	SR
doušnici	0	SR
doušnik	0	SR
doušniče	0	SR
dovde	0	LR
dovek	0	SF
doveka	0	SF
dovevši	0	SR
dovezavši	1	SR
dovijek	0	SF
dovijeka	0	SF
dovik	0	SF
dovika	0	SF
dovikivanje	2	LR
dovikivati	2	LR
doviknuti	1	LR
doviknuvši	1	LR
dovikujući	1	SR
dovitljiv	1	SR
dovitljivi	1	SR
doviđenja	2	LR
dovodeći	0	SR
dovoditi	1	SR
dovoljan	0	SF
dovoljni	0	SF
dovoljno	0	SF
dovozeći	0	SR
dovoziti	1	SR
dovođenje	0	SR
dovoženje	0	SR
dovršeci	2	LR
dovršenje	2	LR
dovršetak	2	LR
dovršetaka	1	SR
dovršetka	2	LR
dovršiti	1	LR
doza	0	LR
dozivajući	1	LR
dozivanje	1	LR
dozivati	1	LR
dozivljući	0	SR
doznati	0	SR
doznavajući	1	LR
doznavanje	1	LR
doznavati	1	LR
doznavši	0	SR
dozvati	0	SR
dozvavši	0	SR
dozvola	0	SF
dozvoliti	1	SR
dozvolivši	1	SR
dozvoljavajući	2	LR
dozvoljavanje	2	LR
dozvoljavati	2	LR
doći	0	--
dočarati	1	LR
dočaravajući	2	LR
dočaravanje	2	LR
dočaravati	2	LR
dočaravši	1	LR
dočariv	1	SR
dočarlivi	1	SR
dočarljiv	1	SR
dočarljivi	1	SR
dočasnica	1	LF
dočasnik	0	SR
doček	0	SR
dočeka	0	--
dočekati	0	SR
dočekavši	0	SR
dočekivanje	2	LR
dočekivati	2	LR
dočekujući	1	SR
dočepati	1	SR
dočim	0	SR
dođoš	0	LF
dođoša	0	LF
dođoše	0	LF
dođošem	0	LF
dođoši	0	LF
dođošima	0	LF
dođošu	0	LF
došašće	1	LR
došja	1	LR
došljaci	1	LR
došljak	0	SR
došljaka	1	LR
došljakinja	1	SR
došljače	0	SF
doštampati	0	SR
doštampavajući	2	LR
doštampavanje	2	LR
doštampavati	2	LR
doštampavši	0	SR
doživeti	1	LR
doživevši	1	LR
doživjeti	1	LR
doživjevši	1	LR
doživljaj	0	SF
doživljavajući	2	LR
doživljavanje	2	LR
doživljavati	2	LR
doživotan	0	SF
doživotni	0	SF
doživotno	0	SF
drag	0	LF
draga	0	--
dragajući	0	LR
dragan	0	SR
dragana	0	SR
draganje	0	LR
dragati	0	LR
dragi	0	LF
dragica	0	LF
draginić	0	SR
dragić	0	LR
drago	0	LF
dragocen	1	SR
dragoceni	1	SR
dragocenost	1	SR
dragocjen	1	SR
dragocjeni	1	SR
dragocjenost	1	SR
dragoj	0	LF
dragoljub	0	SF
dragomir	0	SF
dragoslav	0	SF
dragstor	0	SR
dragulj	0	SR
dragulja	1	LR
dragun	0	SR
dragutin	1	SR
drahma	0	SR
drahmi	0	SR
drajver	0	SR
drama	0	--
dramatičan	1	SR
dramatični	1	SR
dramatično	1	SR
dramaturgija	2	SR
dramski	0	LF
drastičan	0	SR
drastični	0	SR
drastično	0	SR
drati	0	SF
drava	0	LR
dravidski	0	SR
dravski	0	LF
drazi	0	SF
drač	0	SF
drača	0	--
dračevice	0	SF
draž	0	LF
dražba	0	--
dražbi	0	SR
draže	0	SF
dražen	0	SR
draženje	0	LR
dražesni	0	SF
dražestan	0	SF
dražeći	0	LR
draži	0	SF
dražica	0	SR
dražiti	0	LR
drebang	0	LR
drebank	0	LR
dreci	0	SF
dreer	0	SF
dreja	0	LR
drejer	0	SF
drek	0	SF
dreka	0	--
drem	0	LF
dremajući	0	LR
dremanje	0	LR
dremati	0	LR
dremašina	0	LF
dremež	0	LR
dremeža	0	LR
dremeže	0	LR
dremeži	0	LR
dremežima	0	LR
dremežom	0	LR
dremežu	0	LR
dremljiv	0	SR
dremljivi	0	SR
dremljivo	0	SR
dremljivost	0	SR
dremljivosti	0	SR
dremljivošću	0	SR
dremnuti	0	SF
dremnuvši	0	SF
dren	0	SF
drena	0	SR
drenje	0	SF
drenovi	0	SR
dres	0	SF
dresa	0	SR
dresirajući	1	LR
dresiranje	1	LR
dresirati	1	LR
dresiravši	1	LR
dresovi	0	SR
dretar	0	SF
dretava	0	SF
dretva	0	SF
dretvi	0	SF
drevan	0	LF
dreven	0	SR
drevni	0	LF
drevnost	0	LR
drevnosti	0	LR
drevnošću	0	LR
drevo	0	LF
drezga	0	SR
dreška	0	LR
drhtaj	0	SF
drhtanje	0	SR
drhtati	0	SR
drhtav	0	SF
drhtavac	0	SF
drhtavaca	0	SF
drhtavca	0	SF
drhtavci	0	SF
drhtavi	0	SF
drhteći	0	SR
drhtjeti	0	SR
driblajući	0	SF
driblanje	0	SF
driblati	0	SF
drijem	1	LF
drijemajući	1	LR
drijemanje	1	LR
drijemati	1	LR
drijemež	1	LR
drijen	1	LF
drijevo	1	LF
drina	0	LR
drinopolj	1	SR
drinopolja	1	SR
drinopoljem	1	SR
drinopolju	1	SR
drinčić	0	LF
drito	0	SF
drivo	0	LF
drkadžija	0	SF
drkajući	0	SF
drkanje	0	SF
drkati	0	SF
drmajući	0	SF
drmanje	0	SF
drmati	0	SF
drniš	0	SR
drob	0	LF
droba	0	SF
droban	0	SF
drobeći	0	SR
drobiti	0	SR
drobljenje	0	SR
drobnjak	0	SR
drobovi	0	SR
droga	0	LR
drogirajući	1	LR
drogiranje	1	LR
drogirati	1	LR
drogiravši	1	LR
drogoš	0	LF
drogoša	0	LF
drogoše	0	LF
drogošem	0	LF
drogoši	0	LF
drogošima	0	LF
drogošu	0	LF
drolja	0	--
drombulja	0	--
drombuljama	0	SR
drombulje	0	SR
drombulji	0	SR
drombuljo	0	SR
drombuljom	0	SR
drombulju	0	SR
drot	0	SF
drota	0	SR
drotovi	0	SR
drozd	0	SF
drozda	0	SR
drozdovi	0	SR
drski	0	SF
drsko	0	SF
drskost	0	SF
drskosti	0	SF
drskošću	0	SF
drtav	0	LR
drug	0	LF
druga	0	--
drugar	0	SR
drugara	1	LR
drugare	1	LR
drugari	1	LR
drugarica	0	LF
drugarice	0	LF
drugarima	1	LR
drugarom	1	LR
drugaru	1	LR
drugačije	1	SR
drugačiji	1	SR
drugde	0	SF
drugdje	0	SF
druge	0	LF
drugi	0	SF
drugom	0	LF
drugova	1	LR
drugove	0	SF
drugovi	0	SF
drugovima	1	SR
drugu	0	LF
drukčije	0	SR
drukčiji	0	SR
drukše	0	LR
drum	0	SF
druma	0	SR
drume	0	SF
drumom	0	SR
drumova	0	SR
drumove	0	SR
drumovi	0	SR
drumovima	0	SR
drumu	0	SR
druzi	0	LF
druzima	0	LR
društava	0	LF
društven	0	SF
društveni	0	SF
društvo	0	LR
društvoslovlje	0	SR
družba	0	SR
druže	0	LF
druželjubiv	2	SR
druželjubivi	2	SR
druželjubivo	2	SR
druželjubivost	2	SR
druželjubivosti	2	SR
druželjubivošću	2	SR
druženje	0	LR
družeći	0	LR
družina	0	SR
družiti	0	LR
drvaca	0	LF
drvar	0	SR
drvara	1	LR
drvca	0	LR
drvce	0	LR
drvceta	0	LR
drven	0	SF
drvenast	0	SF
drvenasti	0	SF
drveni	0	SF
drveno	0	SF
drvetima	1	SR
drvetom	0	SF
drvetu	0	SF
drveće	0	SR
drvlje	0	LF
drvni	0	LF
drvo	0	SF
drvodelja	1	SR
drvodjelja	1	SR
drvored	0	SF
drvoresca	2	LR
drvoresci	2	LR
drvorez	0	SF
drvorezac	2	LR
drvorezaca	1	SR
drvoseča	1	SR
drvosječa	1	SR
drzak	0	SF
drznica	0	SF
drznici	0	SF
drznik	0	SF
drzniče	0	SF
drznuti	0	SF
drznuvši	0	SF
dršci	0	SF
drška	0	SF
dršćući	0	SF
držaci	1	LR
držak	0	SF
držaka	0	--
držanje	0	SR
držati	0	SR
država	0	SR
državica	0	SR
državljani	0	SR
državljanin	0	SR
državljanka	0	SR
državljanki	0	SR
državljanstava	1	SR
državljanstva	1	SR
državni	0	SR
državnički	0	SR
državši	0	SR
držeći	0	SR
držislav	0	SF
dualizam	2	SR
dualizma	2	SR
dub	0	LF
duba	0	LF
dube	0	LF
dubenje	0	LR
dubeći	0	LR
dubina	1	--
dubinama	1	SR
dubino	0	SF
dubinom	1	SR
dubinu	0	SF
dubiti	0	LR
dubljenje	0	LR
dublji	0	SF
dubljina	1	SR
dubok	0	SR
duboki	0	SR
duboko	1	SR
dubokouman	0	SF
dubokoumni	0	SF
dubom	0	LF
dubova	1	LR
dubove	0	SF
dubovi	0	SF
dubovima	1	SR
dubrava	0	SR
dubravica	0	SR
dubravka	0	SR
dubrovački	0	SR
dubrovka	0	SR
dubrovnik	0	SR
dubrovniče	0	SR
dubrovčanin	0	SR
dubu	0	--
dubući	0	LR
dud	0	SF
dug	0	--
duga	0	--
dugajlija	1	SR
dugačak	1	SR
dugački	1	SR
dugi	0	SF
dugmad	0	SF
dugmadi	0	SF
dugmađu	0	SF
dugme	0	SR
dugo	0	SF
dugokos	0	SF
dugokosi	0	SF
dugom	0	LF
dugonog	1	SR
dugonogi	1	SR
dugoročan	0	SF
dugoročni	0	SF
dugoročno	0	SF
dugotrajan	0	SF
dugotrajni	0	SF
dugotrajno	0	SF
dugova	1	LR
dugovanje	1	SR
dugovati	1	SR
dugove	0	SF
dugovečan	0	SF
dugovečni	0	SF
dugovi	0	SF
dugovima	1	SR
dugovječan	0	SF
dugovječni	0	SF
dugu	0	--
dugujući	0	SR
duh	0	SF
duhajući	0	LR
duhan	0	SR
duhana	1	LR
duhanje	0	LR
duhati	0	LR
duhnuti	0	LR
duhnuvši	0	LR
duhova	0	SR
duhovan	0	SR
duhove	0	SR
duhovi	0	SR
duhovima	0	SR
duhovit	1	SR
duhoviti	1	SR
duhovni	0	SR
duhovnik	1	SR
duhovno	0	SR
dukat	0	SR
dukata	0	--
duleci	0	SR
duljina	1	--
dumančić	0	SR
dunav	0	SR
dunavski	0	SF
dundović	0	LR
dunja	0	SF
dunjaluk	1	LR
dunjarica	1	SR
dunst	0	SF
dunstati	0	SF
dunuti	0	LR
dunuvši	0	LR
dupe	0	SF
dupeglavac	1	SR
dupelizac	2	LR
dupence	1	LR
dupin	0	SR
dupina	1	LR
dupli	0	SF
duplikat	1	SR
duplikata	2	LR
dupsti	0	LF
durajući	0	SR
duranje	0	SR
durati	0	SR
durašan	0	SF
durašni	0	SF
durbin	0	SR
durbina	1	LR
durbine	1	LR
durbini	1	LR
durbinima	1	LR
durbinom	1	LR
durbinu	1	LR
durhcug	0	SR
durmitor	0	SR
dusi	0	SF
dusima	0	SF
duvajući	0	LR
duvan	0	SR
duvana	1	LR
duvanje	0	LR
duvanjka	0	LR
duvar	0	SF
duvati	0	LR
duvnjak	0	SR
duvno	0	LR
duvnuti	0	LR
duvnuvši	0	LR
dućan	0	SR
dućana	1	LR
duša	0	LR
dušama	0	SR
dušan	0	SR
duše	0	--
dušek	0	SR
duši	0	--
dušica	0	SR
dušik	0	SR
dušika	1	LR
dušman	0	--
dušmani	0	SF
dušmanin	0	SF
dušmanluk	0	SF
dušnik	0	SR
dušo	0	LF
dušom	0	LR
dušu	0	LF
duž	0	--
dužan	0	LR
dužd	0	SF
duže	0	LF
duži	0	--
dužima	0	LR
dužina	1	--
dužinama	1	SR
dužino	0	SF
dužinom	1	SR
dužinu	0	SF
dužju	0	LF
dužni	0	LF
dužnici	1	LR
dužnik	0	SR
dužnika	1	LR
dužnosnica	0	LR
dužnosnici	0	LR
dužnosnik	0	LR
dužnosniče	0	LR
dužnost	0	LR
dva	0	LF
dvadeset	0	LR
dvadesetak	2	LR
dvanaesnici	0	LR
dvanaesnik	0	LR
dvanaest	0	LR
dvanaestero	0	LR
dvanaestorica	3	SR
dvanaestoro	0	LR
dvaput	0	LR
dve	0	LF
dveju	0	SR
dvema	0	SR
dverce	0	LR
dveri	0	--
dverima	0	LR
dvesta	0	SF
dvesto	0	SF
dvica	0	SF
dvije	0	SF
dviju	0	SR
dvjema	0	SR
dvjesto	0	SF
dvoboj	0	SR
dvobojka	0	SR
dvobojki	0	SR
dvoga	0	LR
dvoglas	0	SF
dvoglasnici	0	SR
dvoglasnik	0	SR
dvogled	0	SF
dvojaka	0	SF
dvojba	0	--
dvojben	0	SR
dvojbeni	0	SR
dvojbi	0	LR
dvoje	0	SF
dvojenje	0	SR
dvojeći	0	SR
dvoji	0	SR
dvojica	0	SR
dvojina	1	SR
dvojiti	0	SR
dvojka	0	LR
dvojni	0	LF
dvojnica	0	LF
dvojnici	0	LF
dvojnik	0	LF
dvojniče	0	LF
dvoličan	0	SR
dvolični	0	SR
dvoličnica	0	SR
dvoličnik	0	SR
dvoličnjaci	0	SR
dvoličnjak	0	SR
dvoličnjački	0	SR
dvoličnost	0	SR
dvoličnosti	0	SR
dvoličnošću	0	SR
dvom	0	LR
dvoma	0	LR
dvor	0	LF
dvora	0	LR
dvorac	0	LR
dvoraca	0	LF
dvorana	1	--
dvorani	0	SR
dvoranin	0	SR
dvorenje	0	SR
dvoreći	0	SR
dvori	0	LR
dvoriti	0	SR
dvorište	0	SR
dvornik	0	LF
dvorovi	0	LR
dvorski	0	SR
dvosed	0	SR
dvosjed	0	SR
dvosložan	0	SR
dvosložni	0	SR
dvosmislen	0	SR
dvosmisleni	0	SR
dvosmislenost	0	SR
dvosmislenosti	0	SR
dvosmislenošću	0	SR
dvostruk	0	SR
dvostruki	0	SR
dvotočje	0	SR
dvotočka	0	SR
dvoumica	0	SR
dvousneni	0	SR
dvovidan	0	SR
dvovidni	0	SR
dvoženstava	0	SR
dvoženstva	0	SR
dvoženstvo	0	SR
džaba	0	SF
džabe	0	SF
džak	0	LF
džakovi	0	LR
džakče	1	LR
džamija	0	LR
džan	0	SF
džanan	0	SR
džanarika	0	SF
džanerika	0	SF
džehenem	1	SR
džehennem	1	SR
dželat	0	SR
džem	0	SF
džema	0	SR
džemat	0	SR
džemata	1	LR
džemovi	0	SR
džemper	0	SR
dženaza	1	LR
džentlmen	0	SR
džep	0	SF
džepar	0	SF
džepariti	1	LR
dževahir	1	LR
dževajir	1	LR
džever	0	SR
džez	0	SF
džezava	0	SF
džezva	0	SF
džezvi	0	SF
džibe	0	SF
džibuti	1	SF
džidža	0	LR
džigerica	0	SR
džihad	0	SR
džihada	1	LR
džin	0	--
džinovi	0	SR
džinovski	0	--
džins	0	LF
džip	0	SF
džoging	0	SR
džoginzi	0	SR
džoint	0	SR
džokej	0	SR
džokeja	1	LR
džoker	0	SR
džudo	0	SF
džukela	0	SR
džumbus	0	SF
džungla	0	--
e	0	--
ebanovina	0	SR
edukacija	2	LR
efekat	0	SR
efekata	0	SR
efekt	0	SR
efekta	0	SR
efektan	0	SR
efektivan	0	SF
efektivni	0	SF
efektni	0	SR
efektno	0	SR
efektnost	0	SR
efemeran	0	SF
efemerni	0	SF
efemerno	0	SF
efemernost	2	LR
efendija	1	SR
efendić	1	SR
efikasan	0	SF
efikasni	0	SF
efikasno	0	SF
efikasnost	0	SF
efta	0	SR
ega	0	--
egipat	0	SR
egipatski	0	SR
egiptolog	2	SR
egipćanin	0	SR
ego	0	LF
egocentričan	2	SR
egocentrični	2	SR
egoističan	2	SR
egoistički	2	SR
egoistični	2	SR
egoizam	2	SR
egoizma	2	SR
egom	0	LF
egu	0	LF
egzaktan	0	SR
egzaktni	0	SR
egzaktno	0	SR
egzaltacija	2	LR
egzekucija	2	LR
egzekutor	1	SR
egzemplaran	0	SF
egzemplarni	0	SF
egzil	0	SR
egzila	1	LR
egzistencija	2	SR
egzistencijalan	0	SF
egzistencijalist	4	SR
egzistencijalista	4	SR
egzistencijalistički	5	SR
egzistencijalizam	5	SR
egzistencijalizma	5	SR
egzistencijalni	0	SF
egzistirajući	2	LR
